entry_idx,exit_idx,direction,entry,exit,stop,target,size,pnl,win,result,mae,adx_at_entry,atr_at_entry,fractal_bar,fractal_label,timestamp,entry_ts,frk_kind,h1,h3,h6,adx_fr
45137,45392,short,1.34355,1.3401,1.347,1.3401,217150.9862710697,727.4558040080733,True,TP,0.003149999999999986,35.28607348694507,0.0007450778329461442,45135,H,2025-07-15 13:50:00+00:00,2025-07-14 16:35:00+00:00,H,15.000000000000568,25.866666666666628,27.250000000000142,35.27888789800142
45410,45697,short,1.33943,1.3429699999999998,1.3428699999999998,1.33599,219896.9362428156,-800.4248479238216,False,SL,0.007440000000000113,37.87474929965733,0.0008747637211318329,45408,H,2025-07-16 15:15:00+00:00,2025-07-15 15:20:00+00:00,H,14.699999999998603,14.299999999998944,21.34999999999998,37.546514172561196
45710,46511,short,1.34248,1.3477599999999998,1.3476599999999999,1.3373,144486.72050116377,-777.3385562962541,False,SL,0.0053200000000002134,34.00741261655092,0.0017779566245204523,45708,H,2025-07-21 11:50:00+00:00,2025-07-16 16:20:00+00:00,H,49.29999999999879,85.46666666666628,64.18333333333341,37.964362957279086
46523,46844,short,1.3478,1.3512399999999998,1.3511399999999998,1.3444600000000004,221756.83432129704,-785.0191934973174,False,SL,0.0041999999999999815,34.71937767695177,0.0005813214943927278,46521,H,2025-07-22 15:35:00+00:00,2025-07-21 12:50:00+00:00,H,7.399999999999629,8.766666666667108,10.766666666666888,36.36141303780202
46873,47114,short,1.35208,1.3556899999999998,1.3555899999999999,1.34857,208779.9529054438,-774.5736252791737,False,SL,0.003650000000000153,40.48080423076967,0.0005660625617284977,46871,H,2025-07-23 14:05:00+00:00,2025-07-22 18:00:00+00:00,H,0.8999999999992347,4.133333333333026,11.31666666666605,43.02628749454538
47147,47425,short,1.35565,1.3519500000000002,1.3593499999999998,1.3519500000000002,195965.37795819782,705.4753606494758,True,TP,0.003169999999999895,17.96976775441375,0.0008021342037384662,47145,H,2025-07-24 16:00:00+00:00,2025-07-23 16:50:00+00:00,H,10.599999999998388,21.633333333332946,22.30000000000028,20.233731090453237
47457,47577,short,1.35186,1.3485200000000002,1.3552,1.3485200000000002,219199.59642269835,710.2066924095204,True,TP,0.000140000000000029,14.12665275678424,0.0005128948020937012,47455,H,2025-07-25 04:40:00+00:00,2025-07-24 18:40:00+00:00,H,8.300000000001084,11.20000000000084,11.166666666667288,13.688297446887612
47607,47631,short,1.3489,1.3455000000000001,1.3522999999999998,1.3455000000000001,217420.21146350552,717.486697829535,True,TP,0.000320000000000098,18.13366547705052,0.0006310762330677032,47605,H,2025-07-25 09:10:00+00:00,2025-07-25 07:10:00+00:00,H,12.999999999998568,20.133333333332743,16.899999999999693,17.733943940997445
47637,47673,short,1.34606,1.3428700000000002,1.3492499999999998,1.3428700000000002,233982.31534615258,723.0053544195657,True,TP,0.00036999999999998145,26.206749170926017,0.0006154102853551308,47635,H,2025-07-25 12:40:00+00:00,2025-07-25 09:40:00+00:00,H,4.199999999998649,13.066666666665673,12.299999999998795,27.739639662337872
47679,48011,short,1.34189,1.3371800000000003,1.3465999999999998,1.3371800000000003,160007.14214403683,737.6329252839729,True,TP,0.003409999999999913,44.98495919967218,0.0008358301723347556,47677,H,2025-07-28 17:15:00+00:00,2025-07-25 13:10:00+00:00,H,14.999999999998348,19.26666666666632,18.150000000000478,42.719244940958475
48030,48183,short,1.3352,1.33167,1.33873,1.33167,215583.5605527505,739.4516126959414,True,TP,0.001100000000000101,67.5141415583498,0.0004731802105647637,48028,H,2025-07-29 07:35:00+00:00,2025-07-28 18:50:00+00:00,H,11.699999999998933,27.233333333333366,18.833333333333112,69.33463241707942
48238,48489,short,1.33372,1.3375,1.3374,1.3300400000000001,208805.5665429879,-810.1655981867709,False,SL,0.0040999999999999925,28.90271904220495,0.000726295361868533,48236,H,2025-07-30 09:05:00+00:00,2025-07-29 12:10:00+00:00,H,13.300000000000534,20.966666666667837,16.933333333333987,29.07415607408773
48532,48605,short,1.3326,1.326,1.3392,1.326,115197.39831762349,748.7830890645457,True,TP,0.0004999999999999449,30.339607428716814,0.0009251310384976001,48530,H,2025-07-30 18:45:00+00:00,2025-07-30 12:40:00+00:00,H,6.00000000000156,12.733333333334594,12.150000000000773,25.824842748269536
48612,48751,short,1.32361,1.3282299999999998,1.3281299999999998,1.31909,169865.1902183579,-801.7636978306232,False,SL,0.004610000000000003,29.913138739910487,0.0010681575925407514,48610,H,2025-07-31 06:55:00+00:00,2025-07-30 19:20:00+00:00,H,20.299999999999763,42.933333333334076,28.216666666667223,31.55536994895818
48756,48793,short,1.32616,1.32146,1.33086,1.32146,161653.83464014024,743.6076393446333,True,TP,2.999999999997449e-05,15.217868582079278,0.0006693688005685264,48754,H,2025-07-31 10:25:00+00:00,2025-07-31 07:20:00+00:00,H,13.600000000000279,12.933333333332945,10.449999999999626,14.535561987515312
48819,49053,short,1.3223,1.3181500000000002,1.32645,1.3181500000000002,184869.6624583413,748.7221329562594,True,TP,0.0016199999999999548,25.253618702735217,0.0008272200037520803,48817,H,2025-08-01 08:05:00+00:00,2025-07-31 12:35:00+00:00,H,9.500000000000064,13.266666666666984,15.116666666667257,22.370502842089444
49068,49106,short,1.31482,1.3197999999999999,1.3196999999999999,1.3099400000000003,158749.24601059261,-806.4461697337729,False,SL,0.011050000000000004,46.756403228709644,0.0006841559847214429,49066,H,2025-08-01 12:30:00+00:00,2025-08-01 09:20:00+00:00,H,10.999999999998789,29.166666666666046,22.133333333333265,43.72478387932009
49116,49141,short,1.32906,1.3249799999999998,1.33314,1.3249799999999998,187899.9654005644,747.841862294262,True,TP,0.0019700000000000273,44.40200225969851,0.0018216832886916118,49114,H,2025-08-01 15:25:00+00:00,2025-08-01 13:20:00+00:00,H,30.400000000001537,74.23333333333485,46.28333333333419,42.03807039581393
49141,49350,short,1.32459,1.33032,1.33022,1.31896,137497.38498352712,-801.6097544539649,False,SL,0.005840000000000067,27.358078263556827,0.0013692143378012307,49139,H,2025-08-04 09:35:00+00:00,2025-08-01 15:25:00+00:00,H,16.899999999999693,21.90000000000062,26.0000000000001,29.988294578057697
49380,49408,short,1.32873,1.3330099999999998,1.3329099999999998,1.3245500000000001,183276.11959635137,-802.7494038319896,False,SL,0.004290000000000127,18.148379485825362,0.0007678426233629863,49378,H,2025-08-04 14:25:00+00:00,2025-08-04 12:05:00+00:00,H,30.09999999999957,37.40000000000003,33.483333333333235,18.945479023220333
49537,49947,short,1.32888,1.3330199999999999,1.3329199999999999,1.3248400000000002,187640.26878080075,-795.5947396305596,False,SL,0.004129999999999967,17.823437110477993,0.0004897875504695831,49535,H,2025-08-06 11:20:00+00:00,2025-08-05 01:10:00+00:00,H,11.200000000000099,13.733333333333746,12.666666666666751,19.220791147172523
50053,50231,short,1.33547,1.3392,1.3391,1.33184,206642.07671572763,-791.4391538212391,False,SL,0.007330000000000059,15.370689149043042,0.00044294025455390835,50051,H,2025-08-07 11:00:00+00:00,2025-08-06 20:10:00+00:00,H,8.00000000000134,6.933333333334346,10.066666666667482,15.688678491334604
50260,50705,short,1.34247,1.34622,1.34612,1.3388200000000001,203341.46491504041,-782.8646399228893,False,SL,0.0037000000000000366,25.885637542923043,0.0009641909513653449,50258,H,2025-08-11 03:15:00+00:00,2025-08-07 13:25:00+00:00,H,16.20000000000177,20.400000000001157,34.65000000000089,28.889834483728254
50755,50812,short,1.34584,1.34222,1.3494599999999999,1.34222,202864.0056742164,714.081299973233,True,TP,0.0010900000000000354,32.017119265854646,0.0004958968191776641,50753,H,2025-08-11 12:10:00+00:00,2025-08-11 07:25:00+00:00,H,2.5999999999992696,7.966666666666307,6.349999999999412,31.50464382219855
50827,51047,short,1.3425,1.34574,1.34564,1.33936,236149.20813388718,-788.7383551671618,False,SL,0.003249999999999975,38.32120802699074,0.0005978504877517142,50825,H,2025-08-12 07:45:00+00:00,2025-08-11 13:25:00+00:00,H,2.4000000000001798,16.033333333332532,12.566666666666466,40.753811285735054
51072,51104,short,1.34576,1.3493,1.3492,1.3423200000000002,213261.95639207537,-776.273521267128,False,SL,0.0045399999999999885,21.050516569837523,0.0006016587526929819,51070,H,2025-08-12 12:30:00+00:00,2025-08-12 09:50:00+00:00,H,7.099999999999884,13.86666666666647,13.099999999999964,22.481947582592205
51250,51328,short,1.34998,1.3532,1.3531,1.34686,232646.92140257737,-772.387779056557,False,SL,0.004269999999999996,11.753930907000434,0.00039439666509735906,51248,H,2025-08-13 07:10:00+00:00,2025-08-13 00:40:00+00:00,H,4.00000000000178,7.833333333334321,13.133333333333885,11.996530538838613
51392,51718,short,1.35676,1.3528200000000001,1.3606999999999998,1.3528200000000001,182267.64390495152,699.9077525949832,True,TP,0.0027300000000001212,21.124353398819906,0.0006256533576990179,51390,H,2025-08-14 15:40:00+00:00,2025-08-13 12:30:00+00:00,H,6.999999999999229,7.800000000000029,8.700000000000374,23.01081038253675
51722,51969,short,1.353,1.35679,1.35669,1.34931,196513.16924429103,-764.4362283602843,False,SL,0.0038000000000000256,24.882176042809494,0.0007647757552974054,51720,H,2025-08-15 12:35:00+00:00,2025-08-14 16:00:00+00:00,H,1.0999999999983245,10.033333333333191,15.783333333333482,23.679363399086665
51977,52275,short,1.35564,1.3515,1.35978,1.3515,173306.57783280674,700.1585744445449,True,TP,0.0018700000000000383,10.69033472551577,0.000722821937115055,51975,H,2025-08-18 14:45:00+00:00,2025-08-15 13:15:00+00:00,H,22.800000000000598,21.6666666666665,16.400000000000116,10.686433132102175
52284,52583,short,1.35189,1.3485500000000001,1.35523,1.3485500000000001,216913.4185545787,702.799476116813,True,TP,0.0012499999999999734,30.349840810266812,0.0006285122624945902,52282,H,2025-08-19 16:25:00+00:00,2025-08-18 15:30:00+00:00,H,12.300000000000644,26.000000000000096,18.683333333333977,30.01319718102908
52583,52864,short,1.34862,1.34464,1.3525999999999998,1.34464,183798.69666669908,713.138943066769,True,TP,0.0023300000000001653,41.84982938507523,0.0006158647989737713,52581,H,2025-08-20 15:50:00+00:00,2025-08-19 16:25:00+00:00,H,9.999999999998899,18.733333333332457,15.616666666665722,41.868401488448576
52872,53127,short,1.34594,1.34259,1.3492899999999999,1.34259,220492.59766092972,716.6009423980137,True,TP,0.0023200000000000998,22.709601857534025,0.0006450558781854107,52870,H,2025-08-21 13:45:00+00:00,2025-08-20 16:30:00+00:00,H,0.10000000000065512,8.099999999999774,13.516666666666032,24.669506803993958
53127,53418,short,1.34345,1.34906,1.34896,1.3379400000000001,135356.84420836656,-772.8875804297586,False,SL,0.005579999999999918,19.68237476885136,0.0008231572579876553,53125,H,2025-08-22 14:00:00+00:00,2025-08-21 13:45:00+00:00,H,13.600000000000279,24.39999999999924,19.54999999999929,18.056037688032134
53447,53549,short,1.35294,1.3490300000000002,1.35685,1.3490300000000002,188769.1395866537,719.2104218251238,True,TP,0.0014600000000000168,52.874409846641186,0.0008638002574102115,53445,H,2025-08-25 01:30:00+00:00,2025-08-22 16:25:00+00:00,H,15.199999999999658,18.166666666666515,30.366666666666504,55.61576431782
53557,53607,short,1.34927,1.3525999999999998,1.3524999999999998,1.3460400000000001,230736.66873129297,-791.4267737482965,False,SL,0.0034199999999999786,26.61834097371909,0.00042525119122364735,53555,H,2025-08-25 06:20:00+00:00,2025-08-25 02:10:00+00:00,H,2.9999999999996696,6.833333333333691,12.300000000000274,28.138290036944504
53621,53749,short,1.3509,1.3473700000000002,1.3544299999999998,1.3473700000000002,208885.31792198212,716.4766404723591,True,TP,0.0012099999999999334,22.972791883806995,0.000500802173487333,53619,H,2025-08-25 18:10:00+00:00,2025-08-25 07:30:00+00:00,H,8.299999999998864,14.899999999999912,11.949999999999461,24.676836728803714
53753,54206,short,1.34702,1.3432400000000002,1.3508,1.3432400000000002,196965.59224055603,724.8333794452254,True,TP,0.0023199999999998777,45.40966799499611,0.0005119601998241708,53751,H,2025-08-27 08:15:00+00:00,2025-08-25 18:30:00+00:00,H,8.00000000000134,9.066666666667592,10.816666666666473,42.95607256282918
54343,54600,short,1.34973,1.35289,1.35279,1.3466700000000003,245679.17400776874,-800.9141072652842,False,SL,0.003069999999999906,19.576079283908737,0.0004396146113228074,54341,H,2025-08-28 17:05:00+00:00,2025-08-27 19:40:00+00:00,H,6.900000000000794,10.300000000000864,10.283333333334088,21.186818051176743
54613,54781,short,1.35167,1.34806,1.3552799999999998,1.34806,206030.23030224454,723.1661083608559,True,TP,0.000180000000000069,16.030979214501052,0.0005251654393540595,54611,H,2025-08-29 08:10:00+00:00,2025-08-28 18:10:00+00:00,H,5.800000000000249,11.866666666667433,10.333333333333306,15.692147293601774
54796,54862,short,1.34771,1.3511,1.351,1.34442,228267.71807741193,-796.6543360901686,False,SL,0.003689999999999971,30.377228480650654,0.0005598696719597258,54794,H,2025-08-29 14:55:00+00:00,2025-08-29 09:25:00+00:00,H,10.000000000001119,13.46666666666681,16.083333333333226,30.60903702627612
54869,55042,short,1.35079,1.35414,1.35404,1.34754,228625.92280424392,-788.7594336746333,False,SL,0.003270000000000106,35.08019540310467,0.0007722301879088785,54867,H,2025-09-01 06:40:00+00:00,2025-08-29 15:30:00+00:00,H,30.49999999999997,28.43333333333383,26.116666666667157,35.04330306886719
55081,55336,short,1.35302,1.3496,1.3564399999999999,1.3496,214955.16221551035,713.6511385554898,True,TP,0.002080000000000082,12.21829232066441,0.0005170459449368948,55079,H,2025-09-02 07:10:00+00:00,2025-09-01 09:55:00+00:00,H,11.399999999999189,13.266666666666241,13.183333333332731,12.981995608808528
55336,55397,short,1.34635,1.3364,1.3562999999999998,1.3364,74601.32323242241,734.8230338393536,True,TP,0.0016000000000000458,20.09922464810633,0.0009034803857574427,55334,H,2025-09-02 12:15:00+00:00,2025-09-02 07:10:00+00:00,H,10.999999999998789,13.333333333331865,11.249999999998577,14.346428190271835
55438,55625,short,1.33825,1.33446,1.34204,1.33446,197791.92519815228,729.8522039811741,True,TP,0.0014499999999999513,24.37492226455471,0.0009411245139800072,55436,H,2025-09-03 07:15:00+00:00,2025-09-02 15:40:00+00:00,H,12.399999999999078,21.366666666666017,28.633333333332917,23.843165299280756
55657,55709,short,1.34076,1.3446399999999998,1.3445399999999998,1.33698,200246.0101959847,-796.9791205799958,False,SL,0.00391000000000008,32.622778734166964,0.0008061758336765827,55655,H,2025-09-03 14:15:00+00:00,2025-09-03 09:55:00+00:00,H,15.399999999998748,24.333333333332874,34.9666666666663,33.10499275248083
55721,56225,short,1.34422,1.3476599999999999,1.3475599999999999,1.34088,224239.55908234246,-793.808039151467,False,SL,0.0038800000000001056,27.772037796180413,0.0009310720542165351,55719,H,2025-09-05 09:15:00+00:00,2025-09-03 15:15:00+00:00,H,20.800000000000818,26.73333333333453,22.66666666666713,27.98434350411323
56299,56338,short,1.35311,1.35,1.35622,1.35,238270.75464421193,717.1949714790651,True,TP,0.0012900000000000134,20.408531252571393,0.0009345730985465989,56297,H,2025-09-05 18:40:00+00:00,2025-09-05 15:25:00+00:00,H,28.600000000000847,40.66666666666737,44.650000000000524,21.74695759698935
56345,56547,short,1.35082,1.3542999999999998,1.3541999999999998,1.34744,221359.17060896172,-792.465830780067,False,SL,0.003570000000000073,39.736842020563145,0.0005442980233777373,56343,H,2025-09-08 12:40:00+00:00,2025-09-05 19:15:00+00:00,H,12.999999999998568,11.666666666666123,11.899999999999503,42.478030286490714
56585,56743,short,1.35433,1.3576499999999998,1.3575499999999998,1.3511100000000003,229897.3100467476,-786.2488003598233,False,SL,0.003369999999999873,12.929714694690889,0.0006248338123636724,56583,H,2025-09-09 05:00:00+00:00,2025-09-08 15:50:00+00:00,H,14.499999999999513,13.666666666666643,15.233333333333581,14.641721948216961
56832,56911,short,1.3555,1.3519999999999999,1.359,1.3519999999999999,209259.10009910451,711.4809403369676,True,TP,0.0019400000000000528,34.623657860619964,0.0005806761402104458,56830,H,2025-09-09 19:00:00+00:00,2025-09-09 12:25:00+00:00,H,10.200000000000209,14.866666666666362,18.78333333333352,32.31371413076015
56919,57121,short,1.35205,1.3555899999999999,1.3554899999999999,1.34861,214977.22667159067,-782.5171050845636,False,SL,0.0043599999999999195,26.036121455623274,0.0004538465008331257,56917,H,2025-09-10 12:30:00+00:00,2025-09-09 19:40:00+00:00,H,7.900000000000684,7.133333333333436,10.783333333333665,27.89316330622651
57132,57346,short,1.35432,1.35084,1.3578,1.35084,210257.61169523487,710.6707275298787,True,TP,0.0018100000000000893,27.46853868998848,0.0008704277400868109,57130,H,2025-09-11 07:15:00+00:00,2025-09-10 13:25:00+00:00,H,24.999999999999467,33.733333333332276,21.499999999999485,24.82225657553736
57367,57415,short,1.35087,1.3551,1.355,1.34674,178886.9723909702,-774.580590452893,False,SL,0.005190000000000028,14.248639280581534,0.0005809852929908877,57365,H,2025-09-11 13:00:00+00:00,2025-09-11 09:00:00+00:00,H,7.099999999999884,11.333333333332085,13.483333333332846,11.64936537850628
57425,57919,short,1.35475,1.3586999999999998,1.3585999999999998,1.3509,189885.03638186734,-769.0343973465434,False,SL,0.004150000000000098,23.723234416924942,0.001042374284895779,57423,H,2025-09-15 07:30:00+00:00,2025-09-11 13:50:00+00:00,H,18.000000000000238,27.26666666666766,34.00000000000069,22.825902421722844
57978,58259,short,1.36097,1.3648999999999998,1.3647999999999998,1.3571400000000002,188868.68044301527,-761.1407821853076,False,SL,0.00387000000000004,35.688256677452664,0.0005500596429953338,57976,H,2025-09-16 11:50:00+00:00,2025-09-15 12:25:00+00:00,H,11.999999999998678,13.166666666665586,11.816666666665995,37.80632194281918
58274,58621,short,1.36398,1.36771,1.36761,1.36035,197177.86178370495,-755.1912106315922,False,SL,0.006930000000000103,14.884662056702599,0.0007054216357774315,58272,H,2025-09-17 18:00:00+00:00,2025-09-16 13:05:00+00:00,H,21.700000000000053,22.766666666666307,20.299999999999397,15.193859205552268
58637,58659,short,1.36566,1.3617600000000003,1.3695599999999999,1.3617600000000003,181590.6990175834,690.0446562667792,True,TP,0.0004099999999997994,22.840100194093413,0.001626514632966792,58635,H,2025-09-17 21:10:00+00:00,2025-09-17 19:20:00+00:00,H,40.99999999999993,70.40000000000083,41.30000000000115,24.788899870619446
58663,58763,short,1.3629,1.3593000000000002,1.3664999999999998,1.3593000000000002,198640.0479809,695.2401679331153,True,TP,0.0006099999999999994,18.70414546923871,0.0010243383503357405,58661,H,2025-09-18 05:50:00+00:00,2025-09-17 21:30:00+00:00,H,19.499999999998963,20.666666666665872,24.399999999999608,19.72455327271088
58838,58855,short,1.36151,1.3575000000000002,1.3655199999999998,1.3575000000000002,180063.98364353215,704.0501760461831,True,TP,0.0007900000000000684,23.245501938877705,0.0007729853488471264,58836,H,2025-09-18 13:30:00+00:00,2025-09-18 12:05:00+00:00,H,13.199999999999878,26.200000000000667,19.083333333333638,24.69752903822342
58875,59057,short,1.35473,1.35026,1.3592,1.35026,163108.96558635402,712.7861796123628,True,TP,0.0016000000000000458,35.97367494649697,0.0010291787798412584,58873,H,2025-09-19 06:20:00+00:00,2025-09-18 15:10:00+00:00,H,13.400000000001189,19.966666666666466,34.89999999999956,38.75218071070055
59065,59990,short,1.34927,1.3441,1.3544399999999999,1.3441,142403.2762025409,721.9846103468677,True,TP,0.0043800000000000505,44.146726873469824,0.0008611581754478392,59063,H,2025-09-24 12:50:00+00:00,2025-09-19 07:00:00+00:00,H,17.700000000000493,27.999999999999876,21.250000000000068,42.12186796689352
59994,60274,short,1.34357,1.3393599999999999,1.34778,1.3393599999999999,176590.20999301242,725.7857630712894,True,TP,0.0031400000000001427,35.43977540809061,0.0007198944742060488,59992,H,2025-09-25 12:30:00+00:00,2025-09-24 13:10:00+00:00,H,12.600000000000389,21.766666666665675,18.349999999998833,32.18800714065228
60285,60303,short,1.33856,1.3348600000000002,1.3422599999999998,1.3348600000000002,202892.6058652273,730.4133811147807,True,TP,0.0008600000000000829,58.7571578375031,0.0008398939793081776,60283,H,2025-09-25 14:55:00+00:00,2025-09-25 13:25:00+00:00,H,22.099999999998232,49.86666666666546,29.733333333332354,59.763515172556055
60315,60568,short,1.33481,1.3382999999999998,1.3381999999999998,1.3314200000000003,223600.81873525068,-802.7269392594987,False,SL,0.0039000000000000146,40.64100021558953,0.0007355793870016446,60313,H,2025-09-26 13:00:00+00:00,2025-09-25 15:55:00+00:00,H,10.999999999998789,30.40000000000006,26.366666666666575,42.185796865032515
60607,60750,short,1.34017,1.3438599999999998,1.3437599999999998,1.3365800000000003,208907.9404233722,-791.7610942045283,False,SL,0.0039399999999998325,38.835796109463246,0.0006579500056526741,60605,H,2025-09-29 04:50:00+00:00,2025-09-26 16:15:00+00:00,H,9.599999999998499,14.83333333333207,14.099999999999115,42.633129216432266
60805,61345,short,1.34402,1.3473199999999999,1.3472199999999999,1.3408200000000001,231894.3422430753,-788.4407636264233,False,SL,0.0037800000000001166,16.256958690217875,0.000551060335231602,60803,H,2025-10-01 06:40:00+00:00,2025-09-29 09:25:00+00:00,H,10.200000000000209,15.23333333333395,13.683333333333787,17.002150547205048
61354,61412,short,1.34572,1.3508099999999998,1.3507099999999999,1.3407300000000002,147129.75702235912,-763.6034389460168,False,SL,0.006149999999999878,37.46722805850721,0.0007134057176729713,61352,H,2025-10-01 12:15:00+00:00,2025-10-01 07:25:00+00:00,H,13.099999999999223,17.133333333333812,13.000000000000789,41.30965769270251
61585,61716,short,1.34806,1.3447200000000001,1.3514,1.3447200000000001,217527.38118326603,704.7887150337598,True,TP,0.0029600000000000737,29.341929855801475,0.00038311173792021923,61583,H,2025-10-02 13:35:00+00:00,2025-10-02 02:40:00+00:00,H,4.999999999999449,11.599999999999758,12.300000000000274,32.51008031677558
61717,62771,short,1.34368,1.33831,1.3490499999999999,1.33831,136608.81569877864,719.9284587325462,True,TP,0.005319999999999991,53.730186535913845,0.0006701353215998352,61715,H,2025-10-08 06:10:00+00:00,2025-10-02 13:40:00+00:00,H,9.500000000000064,18.200000000000067,18.483333333333405,50.04516450244084
62813,63066,short,1.34041,1.3364500000000004,1.3443699999999998,1.3364500000000004,187067.83456813078,722.0818414329365,True,TP,0.0034399999999998876,23.198412628290352,0.0006186969115142304,62811,H,2025-10-09 06:45:00+00:00,2025-10-08 09:40:00+00:00,H,10.699999999999044,13.233333333333428,18.98333333333335,24.532669392444426
63073,63165,short,1.33636,1.3324600000000002,1.3402599999999998,1.3324600000000002,191797.29315490226,728.8297139885888,True,TP,0.0031399999999999206,54.94778304359798,0.0006773670021117745,63071,H,2025-10-09 15:00:00+00:00,2025-10-09 07:20:00+00:00,H,15.599999999997838,25.533333333331854,17.266666666665433,54.64816011465476
63166,63404,short,1.33155,1.32648,1.33662,1.32648,148973.9133025599,740.4003491137089,True,TP,0.0014499999999999513,40.499507346578376,0.0009305347252950844,63164,H,2025-10-10 10:55:00+00:00,2025-10-09 15:05:00+00:00,H,30.799999999999716,20.66666666666661,20.316666666666908,38.102994408593396
63438,63452,short,1.32733,1.3308699999999998,1.3307699999999998,1.32389,221715.6232369555,-807.0448685824906,False,SL,0.003610000000000113,15.624625925917089,0.0006929902813966247,63436,H,2025-10-10 14:55:00+00:00,2025-10-10 13:45:00+00:00,H,10.699999999999044,13.566666666666727,12.250000000000318,17.5876747400885
63461,63919,short,1.33354,1.32812,1.33896,1.32812,139230.86628215495,740.7082086210615,True,TP,0.003070000000000128,49.59200221392639,0.0012967469292978092,63459,H,2025-10-14 06:35:00+00:00,2025-10-10 15:40:00+00:00,H,92.60000000000046,72.03333333333376,42.800000000000246,49.29269742026915
63926,64030,short,1.32751,1.3314199999999998,1.3313199999999998,1.3237,200010.07279147345,-802.0403918937801,False,SL,0.003989999999999938,57.97717195209485,0.0008394932607646013,63924,H,2025-10-14 15:50:00+00:00,2025-10-14 07:10:00+00:00,H,8.20000000000043,30.799999999999713,19.583333333332842,54.50591441488299
64074,64202,short,1.33265,1.33622,1.33612,1.3291799999999998,217296.24594136357,-797.4772226048202,False,SL,0.004160000000000164,17.07519170629117,0.0005515630742275849,64072,H,2025-10-15 06:10:00+00:00,2025-10-14 19:30:00+00:00,H,6.200000000000649,6.133333333333546,10.266666666666572,18.896977744090925
64213,64313,short,1.33579,1.3398199999999998,1.3397199999999998,1.3318600000000003,189832.87562100403,-784.0097763147003,False,SL,0.003929999999999989,29.07758775503769,0.0006341417714553413,64211,H,2025-10-15 15:25:00+00:00,2025-10-15 07:05:00+00:00,H,17.199999999999438,19.599999999999614,14.483333333333476,32.54366073242675
64417,64436,short,1.34033,1.3436,1.3435,1.3371600000000001,232871.64145974102,-784.7774317193002,False,SL,0.003269999999999884,10.710785339930721,0.0004072620581266909,64415,H,2025-10-16 01:40:00+00:00,2025-10-16 00:05:00+00:00,H,5.999999999999339,11.966666666665867,12.983333333333272,10.140352053039953
64444,64775,short,1.3435,1.3470499999999999,1.3469499999999999,1.34005,211697.19684352796,-772.6947684788648,False,SL,0.0036200000000001786,52.85443004276527,0.0005027546351673817,64442,H,2025-10-17 05:55:00+00:00,2025-10-16 02:20:00+00:00,H,41.499999999998764,39.43333333333262,26.899999999999334,53.60915700117156
64788,64803,short,1.3452,1.34146,1.3489399999999998,1.34146,193216.14476615,703.306766948758,True,TP,0.000600000000000156,22.719958173813247,0.0005960308577970228,64786,H,2025-10-17 08:15:00+00:00,2025-10-17 07:00:00+00:00,H,9.899999999998244,14.266666666666131,15.3499999999999,24.895548559448137
64818,64883,short,1.34305,1.3391000000000002,1.347,1.3391000000000002,184724.41749237454,711.1890073456232,True,TP,0.0012699999999998823,24.85665146216282,0.0007513079292420206,64816,H,2025-10-17 14:55:00+00:00,2025-10-17 09:30:00+00:00,H,20.999999999999908,23.799999999999745,23.43333333333327,28.321656360376316
64890,64924,short,1.33995,1.34323,1.34313,1.33677,231689.72929821568,-783.1112850279574,False,SL,0.003770000000000051,23.900423686533813,0.0006913299142804872,64888,H,2025-10-17 18:20:00+00:00,2025-10-17 15:30:00+00:00,H,5.300000000001415,10.133333333333846,18.050000000000566,26.02356210699636
64967,65306,short,1.34255,1.3392499999999998,1.34585,1.3392499999999998,220891.58373273312,706.8530679447638,True,TP,0.0017500000000001403,12.033356072640675,0.0003875850359725911,64965,H,2025-10-21 02:35:00+00:00,2025-10-19 22:20:00+00:00,H,7.600000000000939,9.966666666666827,8.649999999999677,13.408296032549591
65307,65635,short,1.33925,1.3355700000000001,1.34293,1.3355700000000001,200002.92309714772,716.01046468777,True,TP,0.0005599999999998939,36.81308739053978,0.00043888486657073255,65305,H,2025-10-22 06:00:00+00:00,2025-10-21 02:40:00+00:00,H,6.300000000001305,7.966666666667788,9.166666666667508,34.20877175231538
65657,65744,short,1.33309,1.3368699999999998,1.3367699999999998,1.3294100000000004,201948.60370772457,-783.5605823859051,False,SL,0.0037999999999998035,34.50330044852568,0.0007728513382401872,65655,H,2025-10-22 15:05:00+00:00,2025-10-22 07:50:00+00:00,H,9.699999999999154,14.933333333333465,12.683333333333158,37.442629518099075
65785,65998,short,1.33592,1.33274,1.3391,1.33274,231237.50183034982,712.2115056374683,True,TP,0.0015799999999999148,16.12052797479956,0.0005243486642307714,65783,H,2025-10-23 12:15:00+00:00,2025-10-22 18:30:00+00:00,H,0.9999999999998899,7.699999999999374,10.116666666665589,16.33566138448382
65998,66289,short,1.33272,1.3372,1.3371,1.3283399999999999,169510.8152686917,-776.3595339306146,False,SL,0.0045800000000000285,27.470441534446483,0.0005317531958435615,65996,H,2025-10-24 12:30:00+00:00,2025-10-23 12:15:00+00:00,H,7.0000000000014495,7.333333333334746,11.966666666668088,26.401244382529224
66298,66316,short,1.33483,1.33076,1.3389,1.33076,180514.4411640218,716.6423314211697,True,TP,0.000220000000000109,43.91733582522079,0.001092138393696071,66296,H,2025-10-24 14:45:00+00:00,2025-10-24 13:15:00+00:00,H,56.0000000000005,45.33333333333278,27.79999999999968,40.27678937297085
